ID,material_ID,date,quantity,unit,isHoliday,isWeekend,isPayday,dayOfWeek,month,weekOfYear,year
bcd610a7-4a50-4950-b2e2-72673d5229c8,MAT-003,2023-06-01,479.8,UN,0,0,1,3,6,22,2023
5224344f-7e5b-466a-b404-4683947e2758,MAT-004,2023-06-01,64.75,KG,0,0,1,3,6,22,2023
8bb9055a-7134-45d8-a475-32d7acb8fb51,MAT-005,2023-06-01,162.43,M,0,0,1,3,6,22,2023
d089d97b-dec5-442b-b309-8900bdbf50fe,MAT-001,2023-06-02,212.31,KG,0,0,0,4,6,22,2023
44569a81-6969-4141-a8c2-21b6f9d6e286,MAT-002,2023-06-02,82.41,L,0,0,0,4,6,22,2023
4c299324-7d7d-4572-bf97-d4a321e5607c,MAT-003,2023-06-02,371.84,UN,0,0,0,4,6,22,2023
2b0c2f8b-72d5-46cb-a35d-99e9d4d2a113,MAT-004,2023-06-02,46.44,KG,0,0,0,4,6,22,2023
7ae7b865-0c6a-41dc-b46a-24a5c7a017c4,MAT-005,2023-06-02,121.42,M,0,0,0,4,6,22,2023
7f26c705-0477-4e87-8a43-07f9a84c9864,MAT-001,2023-06-03,44.11,KG,0,1,0,5,6,22,2023
af4c8b29-895c-4a87-b086-316ab79f2a70,MAT-002,2023-06-03,15.76,L,0,1,0,5,6,22,2023
3f53814d-36f8-4f0a-ac4f-94c89cd89089,MAT-003,2023-06-03,73.33,UN,0,1,0,5,6,22,2023
0ca98139-6fb5-40fa-bb6c-7e92cbd93a4e,MAT-004,2023-06-03,9.09,KG,0,1,0,5,6,22,2023
0bc438b9-c9dd-4b95-8f53-51c56a2821a0,MAT-005,2023-06-03,26.73,M,0,1,0,5,6,22,2023
740439ee-e07d-4e79-a1c1-74f03d05b884,MAT-001,2023-06-04,41.05,KG,0,1,0,6,6,22,2023
9b03585e-08ce-47a0-b8d0-84c6bb6f5d6e,MAT-002,2023-06-04,15.0,L,0,1,0,6,6,22,2023
b0c656af-863b-4648-a814-537f542a9c16,MAT-003,2023-06-04,64.26,UN,0,1,0,6,6,22,2023
475efebd-3237-48f7-8ec1-6c9817c83f14,MAT-004,2023-06-04,10.12,KG,0,1,0,6,6,22,2023
c049410f-c5c0-45f0-8d0e-873ffd2e04ce,MAT-005,2023-06-04,24.3,M,0,1,0,6,6,22,2023
fb17c8d1-c3eb-41c0-a883-760960aebe5a,MAT-001,2023-06-05,180.47,KG,0,0,0,0,6,23,2023
8d7be492-e410-4bde-9cd0-32af200b3d1c,MAT-002,2023-06-05,89.45,L,0,0,0,0,6,23,2023
a7f938d5-a7e3-4732-800d-84ff07c780ed,MAT-003,2023-06-05,384.69,UN,0,0,0,0,6,23,2023
3d940c5a-0980-4da4-9e96-bc0b2b72b8e4,MAT-004,2023-06-05,49.54,KG,0,0,0,0,6,23,2023
5e52c4c0-3369-4649-8011-a728fdb885e7,MAT-005,2023-06-05,108.98,M,0,0,0,0,6,23,2023
4554d45c-e0f7-4aa2-b05c-572540d31d5c,MAT-001,2023-06-06,215.94,KG,0,0,0,1,6,23,2023
aeef2361-53c1-4d06-bd82-05c0b02e135c,MAT-002,2023-06-06,79.97,L,0,0,0,1,6,23,2023
c1dd1ddb-f242-4d4b-94a3-c6439a615c71,MAT-003,2023-06-06,368.19,UN,0,0,0,1,6,23,2023
9959e625-276d-4fc4-8f24-d611ab9c7f44,MAT-004,2023-06-06,50.11,KG,0,0,0,1,6,23,2023
659bd58a-4fa9-400b-98c5-79cd2ddd0a3d,MAT-005,2023-06-06,113.47,M,0,0,0,1,6,23,2023
e851247f-d41e-4654-8d3c-280cb6d87d20,MAT-001,2023-06-07,216.07,KG,0,0,0,2,6,23,2023
1729d7cf-5703-4aba-8088-d8816b26e3ab,MAT-002,2023-06-07,89.22,L,0,0,0,2,6,23,2023
49266af0-68d3-4256-8bb6-1451ff7246a9,MAT-003,2023-06-07,328.47,UN,0,0,0,2,6,23,2023
53061395-24af-49be-8cdc-fcca42a1267a,MAT-004,2023-06-07,50.62,KG,0,0,0,2,6,23,2023
8328d545-3e24-4598-a334-256c34b83207,MAT-005,2023-06-07,116.65,M,0,0,0,2,6,23,2023
1d56e847-4c10-4386-b65b-e20816f9907f,MAT-001,2023-06-08,220.25,KG,0,0,0,3,6,23,2023
bf5c0073-c256-4406-9e52-a7659709e419,MAT-002,2023-06-08,80.16,L,0,0,0,3,6,23,2023
f956b666-ebb6-4cfc-adb2-4e15d57c5520,MAT-003,2023-06-08,381.86,UN,0,0,0,3,6,23,2023
530c6f73-27ae-4deb-acaa-1987a0d67a18,MAT-004,2023-06-08,54.37,KG,0,0,0,3,6,23,2023
25b8dc60-b67c-479d-8f53-8181647eb39d,MAT-005,2023-06-08,113.56,M,0,0,0,3,6,23,2023
4026b63c-cb76-49e8-a132-aaad5cfa6943,MAT-001,2023-06-09,213.92,KG,0,0,0,4,6,23,2023
473405bb-6c26-4e8d-beb1-cd2eb6cb97d1,MAT-002,2023-06-09,78.37,L,0,0,0,4,6,23,2023
797615e5-50c9-41ee-8de0-61b6cc8eebe4,MAT-003,2023-06-09,386.48,UN,0,0,0,4,6,23,2023
74a969d2-f842-4191-9355-9c08e1cb50d9,MAT-004,2023-06-09,50.09,KG,0,0,0,4,6,23,2023
5c8904cc-38b5-4d7d-a25e-6f1cad6c7a56,MAT-005,2023-06-09,129.23,M,0,0,0,4,6,23,2023
d16240d2-57ea-4831-917b-f402735a7233,MAT-001,2023-06-10,37.92,KG,0,1,0,5,6,23,2023
93f3a7c0-ec88-43c5-840c-543c6b8f4262,MAT-002,2023-06-10,15.23,L,0,1,0,5,6,23,2023
109c9992-7230-4c39-b4ae-3e39ac84d7fb,MAT-003,2023-06-10,71.46,UN,0,1,0,5,6,23,2023
cbb77fc0-e6af-4482-a279-7c8a368d97fd,MAT-004,2023-06-10,11.2,KG,0,1,0,5,6,23,2023
d5a7c530-b89e-4bdf-9b2c-77dc592ce7ae,MAT-005,2023-06-10,23.94,M,0,1,0,5,6,23,2023
26a63252-c4dd-4b99-914c-f68240fa5a7e,MAT-001,2023-06-11,36.63,KG,0,1,0,6,6,23,2023
c57b6f39-94e3-4c28-9191-59bfe3389af0,MAT-002,2023-06-11,16.15,L,0,1,0,6,6,23,2023
3ef7f69b-0ea1-4484-84e7-95f47408da67,MAT-003,2023-06-11,67.4,UN,0,1,0,6,6,23,2023
549e28ab-66b8-4522-819d-852edf3bbf23,MAT-004,2023-06-11,10.12,KG,0,1,0,6,6,23,2023
f3147a68-3c6b-46e9-a725-3d185ce7ef88,MAT-005,2023-06-11,24.25,M,0,1,0,6,6,23,2023
8f694bd2-56fb-4f1b-96a3-af83fe5a2dc0,MAT-001,2023-06-12,197.86,KG,0,0,0,0,6,24,2023
6cc37d9b-4258-45bc-b47a-ea826a95d573,MAT-002,2023-06-12,76.58,L,0,0,0,0,6,24,2023
2e4a02cc-65c7-4412-ad30-6689259550c4,MAT-003,2023-06-12,323.85,UN,0,0,0,0,6,24,2023
de6762d8-9fa3-47fc-babf-5cd27bea7858,MAT-004,2023-06-12,52.37,KG,0,0,0,0,6,24,2023
735e813f-5e5f-464b-a7f4-b6e4822ef4e0,MAT-005,2023-06-12,122.07,M,0,0,0,0,6,24,2023
0e013157-b276-4ad3-86af-ba8907dce184,MAT-001,2023-06-13,187.21,KG,0,0,0,1,6,24,2023
1c27120d-f660-43b1-a162-d08ed92a17e5,MAT-002,2023-06-13,85.29,L,0,0,0,1,6,24,2023
17175e9b-d29b-459a-a793-0f35d85acec9,MAT-003,2023-06-13,311.67,UN,0,0,0,1,6,24,2023
19ade253-4e26-4c93-8681-1fcea4cf288e,MAT-004,2023-06-13,52.94,KG,0,0,0,1,6,24,2023
c71fa383-ff6e-474d-9502-4e3a509dad97,MAT-005,2023-06-13,125.91,M,0,0,0,1,6,24,2023
aded190c-d84b-42f3-98c3-2630fb108d5c,MAT-001,2023-06-14,214.95,KG,0,0,0,2,6,24,2023
6c629392-7181-406e-8d23-12e50a6dda2d,MAT-002,2023-06-14,77.81,L,0,0,0,2,6,24,2023
73f1b00a-ce2d-4bfa-9647-8a66c85106f0,MAT-003,2023-06-14,363.75,UN,0,0,0,2,6,24,2023
e6652571-9651-4260-9004-1cedb88663fc,MAT-004,2023-06-14,53.85,KG,0,0,0,2,6,24,2023
ef36d9e8-32a6-4bc8-85f3-aa3fd81f39b5,MAT-005,2023-06-14,133.85,M,0,0,0,2,6,24,2023
a9ba3ae6-3d4a-49d6-a090-3cdcf81a5c51,MAT-001,2023-06-15,279.69,KG,0,0,1,3,6,24,2023
88263c23-188a-4420-a6e3-5fdf020039bb,MAT-002,2023-06-15,99.56,L,0,0,1,3,6,24,2023
89be5c52-a2e0-47ee-87de-5e274d341de9,MAT-003,2023-06-15,490.27,UN,0,0,1,3,6,24,2023
b6c5f8c2-ba7b-42d6-8638-d8235dc09fbe,MAT-004,2023-06-15,71.52,KG,0,0,1,3,6,24,2023
1d61c463-5050-4be0-b73a-a5e711bfda2a,MAT-005,2023-06-15,182.91,M,0,0,1,3,6,24,2023
abd6f6fe-84e0-46aa-a3e1-48f7e282b5b3,MAT-001,2023-06-16,217.96,KG,0,0,0,4,6,24,2023
794a7f27-9860-48e9-ad54-ee9e94f7babb,MAT-002,2023-06-16,78.85,L,0,0,0,4,6,24,2023
2bee0c83-af37-4866-b972-5fab73abc3f2,MAT-003,2023-06-16,352.18,UN,0,0,0,4,6,24,2023
c17a28f1-0e59-4323-b797-902cb3dcd176,MAT-004,2023-06-16,49.48,KG,0,0,0,4,6,24,2023
c1a90888-99a8-419c-b20f-38857cb16968,MAT-005,2023-06-16,126.41,M,0,0,0,4,6,24,2023
d1868b9d-4062-4b19-9d09-1b6f3785406e,MAT-001,2023-06-17,39.14,KG,0,1,0,5,6,24,2023
7c6d984b-9097-498c-991a-b9a516cbddc7,MAT-002,2023-06-17,16.59,L,0,1,0,5,6,24,2023
6bd0d4d0-0af5-407d-bd68-2a856ebe1c57,MAT-003,2023-06-17,64.19,UN,0,1,0,5,6,24,2023
7bcd18f1-a2d7-43b0-9d3d-e9d929bad522,MAT-004,2023-06-17,9.93,KG,0,1,0,5,6,24,2023
b5106095-65fc-4782-87f5-ac7d0b283a85,MAT-005,2023-06-17,26.7,M,0,1,0,5,6,24,2023
de12da34-02bd-45aa-9f45-89c50822a510,MAT-001,2023-06-18,38.45,KG,0,1,0,6,6,24,2023
ea2bc35e-a470-4c6c-b1e9-fbd4d6452291,MAT-002,2023-06-18,16.74,L,0,1,0,6,6,24,2023
46429834-6f71-425d-acbe-0b3660569cc9,MAT-003,2023-06-18,72.52,UN,0,1,0,6,6,24,2023
33606f07-7215-4a4a-9eac-848e04accce3,MAT-004,2023-06-18,10.84,KG,0,1,0,6,6,24,2023
fb246aad-6f33-420e-be5f-b7875091c3da,MAT-005,2023-06-18,26.03,M,0,1,0,6,6,24,2023
035abf55-bd1a-4f54-b5dd-08ec5ecca5c7,MAT-001,2023-06-19,217.25,KG,0,0,0,0,6,25,2023
96c97a2a-5ba1-4bd8-910a-da4277373792,MAT-002,2023-06-19,77.7,L,0,0,0,0,6,25,2023
0df47812-0577-498d-99f3-c3dec0cf4272,MAT-003,2023-06-19,334.6,UN,0,0,0,0,6,25,2023
b5da0a78-da30-4a71-8633-72ec1606df41,MAT-004,2023-06-19,52.62,KG,0,0,0,0,6,25,2023
5c48602d-97f8-4db6-a8b3-3e288277b5a5,MAT-005,2023-06-19,127.47,M,0,0,0,0,6,25,2023
504a1fb3-8442-4bd8-baef-244e1e26ca9d,MAT-001,2023-06-20,217.87,KG,0,0,0,1,6,25,2023
6fb55548-619e-49d6-b159-2bbc94572667,MAT-002,2023-06-20,71.09,L,0,0,0,1,6,25,2023
8da758ac-c3b8-4eb9-8416-b9c3140df255,MAT-003,2023-06-20,313.75,UN,0,0,0,1,6,25,2023
f863c8b6-ade9-4cc2-875d-09450e9401f9,MAT-004,2023-06-20,51.57,KG,0,0,0,1,6,25,2023
41a865e1-91b6-4584-91db-e8e402330f30,MAT-005,2023-06-20,132.12,M,0,0,0,1,6,25,2023
2c758885-02fc-49f9-bc80-4b1df796b24c,MAT-001,2023-06-21,223.88,KG,0,0,0,2,6,25,2023
28581386-90a4-444e-85ea-43be72f8b32b,MAT-002,2023-06-21,84.74,L,0,0,0,2,6,25,2023
36cb6f87-8588-4191-8111-091d5d0d8e19,MAT-003,2023-06-21,344.45,UN,0,0,0,2,6,25,2023
18a05d65-4d33-4442-8024-862ed0f030f3,MAT-004,2023-06-21,45.18,KG,0,0,0,2,6,25,2023
30fe93c7-e6f2-4cdf-9497-7f932f164ceb,MAT-005,2023-06-21,123.85,M,0,0,0,2,6,25,2023
3124c6d9-8e9d-4ec1-b828-d8a800850395,MAT-001,2023-06-22,217.88,KG,0,0,0,3,6,25,2023
765e63a4-f766-4aff-b0fa-089ef24e71fc,MAT-002,2023-06-22,78.92,L,0,0,0,3,6,25,2023
88201b37-9ceb-436c-bd42-696baebbe5f4,MAT-003,2023-06-22,366.3,UN,0,0,0,3,6,25,2023
ffeeabb2-8d98-4778-886a-1caf57a0d4b7,MAT-004,2023-06-22,54.84,KG,0,0,0,3,6,25,2023
e9708775-76eb-49a3-a3a6-ff0c60ab7088,MAT-005,2023-06-22,106.92,M,0,0,0,3,6,25,2023
2c3780a7-12ab-4e88-863a-931ad39e6aac,MAT-001,2023-06-23,214.21,KG,0,0,0,4,6,25,2023
4b309f90-d0e0-4139-a782-50b1be20a2f0,MAT-002,2023-06-23,76.03,L,0,0,0,4,6,25,2023
fa0daef6-cf2f-43d2-b242-800b5efa5d38,MAT-003,2023-06-23,339.49,UN,0,0,0,4,6,25,2023
9e9d7be8-f8e7-4473-9136-9020b4944152,MAT-004,2023-06-23,45.75,KG,0,0,0,4,6,25,2023
784eb007-076f-4a88-8d21-f9e7f01c2856,MAT-005,2023-06-23,120.9,M,0,0,0,4,6,25,2023
b2cd803b-e21a-442a-b015-a31517f3966a,MAT-001,2023-06-24,40.63,KG,0,1,0,5,6,25,2023
31305210-8e0c-4d46-9b0e-0dc52b73f8a7,MAT-002,2023-06-24,17.12,L,0,1,0,5,6,25,2023
e8624a53-ec93-4bc0-a711-f01b89ccf4b3,MAT-003,2023-06-24,64.46,UN,0,1,0,5,6,25,2023
ccdf85ab-c77e-46d7-a36f-c019e0165a67,MAT-004,2023-06-24,8.99,KG,0,1,0,5,6,25,2023
9584f62c-995e-4e08-a78a-6b711ab65b39,MAT-005,2023-06-24,26.14,M,0,1,0,5,6,25,2023
d7366df7-2338-4bb5-a3ef-2856b55fa70d,MAT-001,2023-06-25,41.15,KG,0,1,0,6,6,25,2023
9fa6b365-a8d2-46d5-b935-43fb49d77eb8,MAT-002,2023-06-25,15.0,L,0,1,0,6,6,25,2023
fe227d7d-80e6-4410-9037-b05d0d4ca434,MAT-003,2023-06-25,76.94,UN,0,1,0,6,6,25,2023
39aacd21-3e5f-4c09-ac79-48c76267664b,MAT-004,2023-06-25,9.14,KG,0,1,0,6,6,25,2023
fea40467-dc6a-4bb3-a787-8c2df754e3b7,MAT-005,2023-06-25,23.78,M,0,1,0,6,6,25,2023
62899d90-45ae-42dd-a0b4-9f42f69ba7d9,MAT-001,2023-06-26,188.19,KG,0,0,0,0,6,26,2023
e94a3d97-83e0-4806-9a4b-fd0c6e70508d,MAT-002,2023-06-26,75.3,L,0,0,0,0,6,26,2023
1b4f7623-c14f-4bcf-88ba-0426cf814a89,MAT-003,2023-06-26,308.79,UN,0,0,0,0,6,26,2023
f92eefed-0416-40b7-b612-4f72fdebd471,MAT-004,2023-06-26,53.66,KG,0,0,0,0,6,26,2023
0ec1077e-57a7-4c1d-b2cb-029212ae84ce,MAT-005,2023-06-26,131.55,M,0,0,0,0,6,26,2023
d17d68ef-b37f-4bca-a55c-2d5d148ae4c6,MAT-001,2023-06-27,208.53,KG,0,0,0,1,6,26,2023
18181227-3923-4583-9635-f41033683554,MAT-002,2023-06-27,73.43,L,0,0,0,1,6,26,2023
1d336790-c965-48f4-87d7-091552393a85,MAT-003,2023-06-27,345.11,UN,0,0,0,1,6,26,2023
64992e05-3c26-4030-8c7a-cd88d28ec270,MAT-004,2023-06-27,48.15,KG,0,0,0,1,6,26,2023
7c7f6b42-a53b-41ca-bf3d-0d5dfde80f3c,MAT-005,2023-06-27,122.52,M,0,0,0,1,6,26,2023
d3ebdc45-ef7d-4450-b941-0c3570d08980,MAT-001,2023-06-28,206.67,KG,0,0,0,2,6,26,2023
9f559cff-8221-4d1c-b6ae-1949de379d58,MAT-002,2023-06-28,78.55,L,0,0,0,2,6,26,2023
b5372fc1-471d-456b-a336-926c9fda4728,MAT-003,2023-06-28,329.01,UN,0,0,0,2,6,26,2023
da6f6657-ed95-488b-8a3c-b5245a3c5ed4,MAT-004,2023-06-28,54.14,KG,0,0,0,2,6,26,2023
b0c14b5b-cd8a-4ccf-b00d-6247ae02d1d2,MAT-005,2023-06-28,111.34,M,0,0,0,2,6,26,2023
890bd300-ae21-47bd-ad35-e15e525cb435,MAT-001,2023-06-29,194.47,KG,0,0,0,3,6,26,2023
bbe76122-0d22-4e43-9562-00f399c4ff0d,MAT-002,2023-06-29,79.68,L,0,0,0,3,6,26,2023
8b796a94-f806-4d74-9968-cc2d8277c381,MAT-003,2023-06-29,327.93,UN,0,0,0,3,6,26,2023
3016b6ab-bc28-4d99-8e7b-a611d3fc2464,MAT-004,2023-06-29,50.86,KG,0,0,0,3,6,26,2023
95aebfa8-e45e-43ee-9586-155785ea1761,MAT-005,2023-06-29,122.15,M,0,0,0,3,6,26,2023
52c02339-a9d6-4cfa-8e91-e3dff2109938,MAT-001,2023-06-30,223.65,KG,0,0,0,4,6,26,2023
36495a37-99b3-48fe-9e11-33e976f5dde6,MAT-002,2023-06-30,76.07,L,0,0,0,4,6,26,2023
9f686674-dd15-4f96-9d78-cf3d544cd7e2,MAT-003,2023-06-30,390.15,UN,0,0,0,4,6,26,2023
b05e83b0-73df-416b-bff4-ddb72f449c4d,MAT-004,2023-06-30,51.9,KG,0,0,0,4,6,26,2023
236a16ad-6ec0-4ed3-9270-e31f4c08a399,MAT-005,2023-06-30,113.51,M,0,0,0,4,6,26,2023
ab5abad3-e594-4273-9717-c3f082edc3f1,MAT-001,2023-07-01,56.89,KG,0,1,1,5,7,26,2023
ad9a78a6-f83f-4e0f-9889-9282a97d338c,MAT-002,2023-07-01,23.4,L,0,1,1,5,7,26,2023
2ab16763-9f7f-4e6b-bb0c-c7725e4889f5,MAT-003,2023-07-01,103.75,UN,0,1,1,5,7,26,2023
40e581dd-7586-4218-a83e-cc7be18ab3e2,MAT-004,2023-07-01,12.48,KG,0,1,1,5,7,26,2023
ef973543-9679-4f46-b32e-0532c653605f,MAT-005,2023-07-01,34.46,M,0,1,1,5,7,26,2023
2c9e5681-77e2-46d3-b2e1-6ec37b33a09e,MAT-001,2023-07-02,39.97,KG,0,1,0,6,7,26,2023
ace054c7-b37f-4f0b-b537-c5af63f25700,MAT-002,2023-07-02,17.55,L,0,1,0,6,7,26,2023
edcf9621-094f-4603-80ff-d0e1163ea454,MAT-003,2023-07-02,66.41,UN,0,1,0,6,7,26,2023
c5fc7d80-ec79-41b6-89d2-9aa93e4f3ae3,MAT-004,2023-07-02,10.72,KG,0,1,0,6,7,26,2023
823d1cfc-b5df-4bb4-a2e3-c518c760d227,MAT-005,2023-07-02,24.62,M,0,1,0,6,7,26,2023
8e6e9bb8-1996-4500-876f-e49bf36b7c4f,MAT-001,2023-07-03,192.91,KG,0,0,0,0,7,27,2023
3d70066c-e2d9-4bd6-b35e-28dc192519f7,MAT-002,2023-07-03,82.62,L,0,0,0,0,7,27,2023
0dca97bc-9d9e-4551-910b-cc579d4ce9a6,MAT-003,2023-07-03,360.15,UN,0,0,0,0,7,27,2023
e5f2db8a-8ac3-4d95-bb59-f110228d7fb0,MAT-004,2023-07-03,52.13,KG,0,0,0,0,7,27,2023
0fbe00ed-82c4-4bc2-b889-3664b2a69fa5,MAT-005,2023-07-03,126.36,M,0,0,0,0,7,27,2023
3d7588bf-10a2-470d-a014-336f31e43355,MAT-001,2023-07-04,207.64,KG,0,0,0,1,7,27,2023
789c8987-2013-4e47-b64a-1d4cc397d878,MAT-002,2023-07-04,86.5,L,0,0,0,1,7,27,2023
62e1559d-abed-48a7-b4a8-af74a8461622,MAT-003,2023-07-04,360.77,UN,0,0,0,1,7,27,2023
8f4e82ba-f170-4da5-a6e2-4478712fb545,MAT-004,2023-07-04,54.84,KG,0,0,0,1,7,27,2023
e62abc26-a2a8-40e0-aa00-7d8b962d8b2f,MAT-005,2023-07-04,124.21,M,0,0,0,1,7,27,2023
991c19a6-5779-42e9-a765-1fab2d35f592,MAT-001,2023-07-05,190.83,KG,0,0,0,2,7,27,2023
bc6070f0-0327-4ad5-8b74-cf4ae0341a5a,MAT-002,2023-07-05,78.86,L,0,0,0,2,7,27,2023
f22e8c3a-5af4-4ac3-aafc-1adbba29b195,MAT-003,2023-07-05,356.68,UN,0,0,0,2,7,27,2023
a4d21516-821b-4a7c-860d-8594b0c791c3,MAT-004,2023-07-05,52.79,KG,0,0,0,2,7,27,2023
03cdfb06-aab6-4301-9cd1-edab02d87cfe,MAT-005,2023-07-05,108.2,M,0,0,0,2,7,27,2023
7d158df6-2990-48aa-90fb-8788e17ef237,MAT-001,2023-07-06,190.17,KG,0,0,0,3,7,27,2023
17208436-8eb9-4029-8ea8-1953a167d6c7,MAT-002,2023-07-06,84.75,L,0,0,0,3,7,27,2023
003c15e5-d5df-4ea6-a631-724365f729c5,MAT-003,2023-07-06,322.75,UN,0,0,0,3,7,27,2023
e4bf78dd-1bb3-41b4-8767-27c0802a796b,MAT-004,2023-07-06,45.59,KG,0,0,0,3,7,27,2023
59c91d78-f556-49b6-8f8f-5e05b92258e4,MAT-005,2023-07-06,121.13,M,0,0,0,3,7,27,2023
8cd23b6c-855d-47ac-bbd3-618d699b97bc,MAT-001,2023-07-07,222.63,KG,0,0,0,4,7,27,2023
797a6de4-0049-42d2-9eea-5b1f73a19ac1,MAT-002,2023-07-07,80.59,L,0,0,0,4,7,27,2023
72bc3613-f0e7-4ad0-8036-586cf1264a3c,MAT-003,2023-07-07,384.73,UN,0,0,0,4,7,27,2023
e785e9d3-f144-4451-a403-79c215e19fd3,MAT-004,2023-07-07,53.97,KG,0,0,0,4,7,27,2023
6c9c6e04-7645-4057-9a74-d6d616c78c3f,MAT-005,2023-07-07,113.0,M,0,0,0,4,7,27,2023
a77cff9f-b364-460d-bc99-753cd4d75b81,MAT-001,2023-07-08,43.12,KG,0,1,0,5,7,27,2023
d4bd9593-96d7-476e-a127-484ac0b98226,MAT-002,2023-07-08,15.93,L,0,1,0,5,7,27,2023
900dc7db-804e-4448-826c-e860cbcbdf89,MAT-003,2023-07-08,75.15,UN,0,1,0,5,7,27,2023
589b2858-8535-4b2c-ac6d-cd2da3d39e0d,MAT-004,2023-07-08,10.59,KG,0,1,0,5,7,27,2023
b323d7dc-70b1-4b9c-9b75-5e5bbaedcba8,MAT-005,2023-07-08,23.07,M,0,1,0,5,7,27,2023
48986738-d011-47c9-ba4e-482c08001dac,MAT-001,2023-07-09,36.31,KG,0,1,0,6,7,27,2023
efb8bf8b-dc63-4359-8b34-00cf43f8f70f,MAT-002,2023-07-09,17.78,L,0,1,0,6,7,27,2023
f39a488c-374b-4b91-b981-778471fe0686,MAT-003,2023-07-09,63.96,UN,0,1,0,6,7,27,2023
26a38c6e-d394-4528-8ca0-e1fa8fd8301b,MAT-004,2023-07-09,11.12,KG,0,1,0,6,7,27,2023
0314ef89-502a-4eb2-8118-e1865b78c18a,MAT-005,2023-07-09,26.07,M,0,1,0,6,7,27,2023
39fff40e-a2f1-4046-8124-baf58cb69fa6,MAT-001,2023-07-10,210.76,KG,0,0,0,0,7,28,2023
cbafcd5a-814f-48e0-a51b-f8aa66e5d94e,MAT-002,2023-07-10,89.21,L,0,0,0,0,7,28,2023
f84ba65b-690a-415b-99e1-cb9dfc2df682,MAT-003,2023-07-10,389.25,UN,0,0,0,0,7,28,2023
78a8b2f7-d608-4852-91bd-00891c1cef07,MAT-004,2023-07-10,53.66,KG,0,0,0,0,7,28,2023
5d37850c-6174-40ac-815d-f1508b7d1d74,MAT-005,2023-07-10,116.13,M,0,0,0,0,7,28,2023
45e5361c-f1d5-4626-8da0-e9c72d51007e,MAT-001,2023-07-11,213.95,KG,0,0,0,1,7,28,2023
ed456099-05d6-4c4a-898e-49087dcd2914,MAT-002,2023-07-11,70.67,L,0,0,0,1,7,28,2023
da96d285-8d43-4c98-b2f4-cdc63de7a2cf,MAT-003,2023-07-11,353.07,UN,0,0,0,1,7,28,2023
f40de1f8-68cd-4b15-8f75-7312ed9f6a61,MAT-004,2023-07-11,49.46,KG,0,0,0,1,7,28,2023
fdb17a97-08c7-4aad-a7a1-769c8204bc05,MAT-005,2023-07-11,124.98,M,0,0,0,1,7,28,2023
20ca873b-dec4-4f12-b692-ebea737af256,MAT-001,2023-07-12,208.27,KG,0,0,0,2,7,28,2023
1c312921-6534-4d26-96ff-93863be79218,MAT-002,2023-07-12,81.62,L,0,0,0,2,7,28,2023
853a0565-7bd5-4597-9dfb-5358b1f88723,MAT-003,2023-07-12,377.08,UN,0,0,0,2,7,28,2023
780bea17-9481-420a-b3af-0cdc050edcaf,MAT-004,2023-07-12,55.28,KG,0,0,0,2,7,28,2023
ed7cc6aa-ffbb-4fde-9158-c9e18b4b9d5f,MAT-005,2023-07-12,108.72,M,0,0,0,2,7,28,2023
7e7ee0ed-0a04-4ae0-8218-e89a069836ba,MAT-001,2023-07-13,187.22,KG,0,0,0,3,7,28,2023
829f8455-43a4-4074-9620-f6c78d42ea5f,MAT-002,2023-07-13,70.88,L,0,0,0,3,7,28,2023
d8c272ae-ec51-4812-aed0-145afb6b0a04,MAT-003,2023-07-13,382.28,UN,0,0,0,3,7,28,2023
c1cfc130-4f29-4b5b-9ba5-17278aa6301c,MAT-004,2023-07-13,50.74,KG,0,0,0,3,7,28,2023
da374946-9efc-4cf4-ab59-dd086892a9ad,MAT-005,2023-07-13,131.96,M,0,0,0,3,7,28,2023
0e77dcd2-a343-42dc-ad9d-bdd6a54886e3,MAT-001,2023-07-14,186.63,KG,0,0,0,4,7,28,2023
3e763812-f436-4fe7-8bea-1e030bfaea98,MAT-002,2023-07-14,71.61,L,0,0,0,4,7,28,2023
9fdae570-d2f7-4af2-bdbc-c02b03f2456d,MAT-003,2023-07-14,377.2,UN,0,0,0,4,7,28,2023
aeaea8b1-04c1-4ed0-8135-a2e1fe315d9b,MAT-004,2023-07-14,54.91,KG,0,0,0,4,7,28,2023
c2e11313-b414-4178-b346-96a4e5635aa7,MAT-005,2023-07-14,114.3,M,0,0,0,4,7,28,2023
1c1557e6-bc04-482e-a561-98bb8c538d45,MAT-001,2023-07-15,54.77,KG,0,1,1,5,7,28,2023
a3d26e77-a1fb-4e89-bcb7-d6fc40ae13f8,MAT-002,2023-07-15,20.46,L,0,1,1,5,7,28,2023
e3d273f0-dac1-4321-8a0d-348ebfc7ad44,MAT-003,2023-07-15,108.5,UN,0,1,1,5,7,28,2023
28a8f205-5c77-4533-abd2-b18438e27fc4,MAT-004,2023-07-15,13.34,KG,0,1,1,5,7,28,2023
75ab0ecc-9ce1-4ef6-989e-8c65124f3d7e,MAT-005,2023-07-15,33.54,M,0,1,1,5,7,28,2023
0663ba6f-fd49-4403-a513-3e3e23861fef,MAT-001,2023-07-16,36.13,KG,0,1,0,6,7,28,2023
115eb67b-611d-4faa-a87f-f073a6b3c828,MAT-002,2023-07-16,17.49,L,0,1,0,6,7,28,2023
d03475e7-4a2a-422b-8823-21a485c9e5eb,MAT-003,2023-07-16,63.88,UN,0,1,0,6,7,28,2023
